Accuracy,Precision,Recall,Time,Depth,Algorithm
0.9400000000000001,0.9469047619047618,0.9361111111111111,0.016765332221984862,2,Mine
0.9400000000000001,0.9379761904761905,0.940515873015873,0.0003972768783569336,2,Sklearn
0.9400000000000001,0.9373809523809523,0.9397222222222222,0.017012190818786622,2,Mine
0.9400000000000001,0.9396825396825397,0.940515873015873,0.00035717487335205076,2,Sklearn
0.9400000000000001,0.9388888888888889,0.9419047619047619,0.016846060752868652,2,Mine
0.9266666666666667,0.9215873015873017,0.9207936507936509,0.0003465890884399414,2,Sklearn
0.9200000000000002,0.914920634920635,0.9160317460317462,0.01691288948059082,2,Mine
0.9466666666666667,0.960925925925926,0.943888888888889,0.0003955364227294922,2,Sklearn
0.9400000000000001,0.9498148148148149,0.9397222222222222,0.01908864974975586,2,Mine
0.9400000000000001,0.9276984126984127,0.9497222222222221,0.0003510951995849609,2,Sklearn
0.9400000000000001,0.9293650793650793,0.9574999999999999,0.016887521743774413,2,Mine
0.9400000000000001,0.9476984126984128,0.9333333333333332,0.0005207538604736328,2,Sklearn
0.9333333333333333,0.9429365079365081,0.9266666666666665,0.024402546882629394,2,Mine
0.9533333333333334,0.9627777777777778,0.9546825396825398,0.0004467487335205078,2,Sklearn
0.9466666666666667,0.9561111111111111,0.949920634920635,0.028519535064697267,2,Mine
0.9533333333333334,0.9618518518518518,0.9535714285714286,0.0004996776580810547,2,Sklearn
0.9466666666666667,0.9576851851851853,0.9424603174603174,0.01676199436187744,2,Mine
0.9400000000000001,0.9386111111111111,0.9407539682539683,0.0003944873809814453,2,Sklearn
0.9333333333333333,0.9297222222222222,0.9296428571428572,0.017112302780151366,2,Mine
0.9533333333333334,0.9387566137566138,0.9543121693121692,0.0004447221755981445,2,Sklearn
0.9400000000000001,0.9264550264550264,0.9500913900913901,0.017213153839111327,2,Mine
0.9400000000000001,0.949563492063492,0.9378571428571428,0.0003974437713623047,2,Sklearn
0.9333333333333333,0.9426190476190476,0.9267460317460318,0.016757106781005858,2,Mine
0.9400000000000001,0.9454365079365079,0.9276455026455027,0.00034737586975097656,2,Sklearn
0.9333333333333333,0.9389550264550264,0.9165343915343914,0.016814422607421876,2,Mine
0.9200000000000002,0.9185714285714287,0.9273809523809524,0.00045065879821777345,2,Sklearn
0.9133333333333334,0.9122222222222224,0.9218253968253969,0.016871714591979982,2,Mine
0.9466666666666667,0.9554365079365079,0.9394444444444444,0.00034117698669433594,3,Sklearn
0.9400000000000001,0.9487698412698412,0.9311111111111112,0.019343137741088867,3,Mine
0.9466666666666667,0.9333333333333333,0.9540343915343916,0.00039801597595214846,3,Sklearn
0.9400000000000001,0.9255555555555555,0.947367724867725,0.021227526664733886,3,Mine
0.9400000000000001,0.9476984126984126,0.9398412698412699,0.0004235982894897461,3,Sklearn
0.9266666666666667,0.9377777777777776,0.9203968253968254,0.01948695182800293,3,Mine
0.9466666666666667,0.9488492063492064,0.9267195767195767,0.0004466533660888672,3,Sklearn
0.9266666666666667,0.9288492063492063,0.9124338624338625,0.020180892944335938,3,Mine
0.9333333333333333,0.9346825396825397,0.9362698412698413,0.0002981424331665039,3,Sklearn
0.9266666666666667,0.930978835978836,0.9279365079365078,0.02318878173828125,3,Mine
0.9400000000000001,0.9462698412698411,0.9484920634920634,0.00024728775024414064,3,Sklearn
0.9333333333333333,0.9421031746031746,0.9373809523809523,0.019845199584960938,3,Mine
0.9533333333333335,0.9549603174603174,0.9571428571428571,0.0004462718963623047,3,Sklearn
0.9466666666666669,0.9501984126984127,0.9515873015873015,0.025540256500244142,3,Mine
0.9533333333333334,0.9569047619047619,0.9563492063492065,0.0003867387771606445,3,Sklearn
0.9466666666666667,0.9502380952380953,0.9507936507936507,0.03789377212524414,3,Mine
0.9466666666666667,0.9488492063492064,0.949642857142857,0.0004971742630004883,3,Sklearn
0.9400000000000001,0.9446825396825396,0.9413095238095238,0.019630622863769532,3,Mine
0.9466666666666667,0.9444444444444444,0.9619047619047618,0.0004530668258666992,3,Sklearn
0.9333333333333333,0.9361111111111112,0.9515873015873015,0.02181997299194336,3,Mine
0.9333333333333333,0.9336111111111112,0.9477380952380953,0.000301051139831543,3,Sklearn
0.9266666666666665,0.9269444444444446,0.9435714285714285,0.019436049461364745,3,Mine
0.9533333333333334,0.9585714285714285,0.9580158730158731,0.00044772624969482424,3,Sklearn
0.9466666666666667,0.9502380952380951,0.9532539682539684,0.019651031494140624,3,Mine
0.9400000000000001,0.9507936507936507,0.9500000000000002,0.000446009635925293,3,Sklearn
0.9333333333333333,0.9407936507936508,0.9388888888888889,0.01939413547515869,3,Mine
0.9400000000000001,0.9233333333333335,0.9244444444444445,0.00042264461517333985,3,Sklearn
0.9333333333333333,0.9185714285714287,0.918888888888889,0.019489026069641112,3,Mine
0.9333333333333333,0.9429365079365079,0.9382010582010583,0.0004489421844482422,3,Sklearn
0.9266666666666667,0.9359523809523809,0.929867724867725,0.022542905807495118,3,Mine
0.9533333333333334,0.9515873015873015,0.9538095238095237,0.0004945993423461914,3,Sklearn
0.9466666666666667,0.9432539682539683,0.9454761904761904,0.019867324829101564,3,Mine
0.9533333333333334,0.9413492063492065,0.9615079365079365,0.00039446353912353516,3,Sklearn
0.9466666666666667,0.9346825396825398,0.9548412698412699,0.01933434009552002,3,Mine
0.9466666666666667,0.9510714285714286,0.9480808080808082,0.00039691925048828124,3,Sklearn
0.9466666666666667,0.9551587301587302,0.9464141414141413,0.03601093292236328,3,Mine
0.9533333333333334,0.9510714285714286,0.9571428571428573,0.00039865970611572263,3,Sklearn
0.9466666666666667,0.9447222222222222,0.9515873015873015,0.019496965408325195,3,Mine
0.9400000000000001,0.945,0.9437301587301586,0.0004462718963623047,3,Sklearn
0.9333333333333333,0.9366666666666668,0.9381746031746031,0.03421685695648193,3,Mine
0.9533333333333334,0.9492195767195767,0.9546296296296296,0.00044610500335693357,4,Sklearn
0.9400000000000001,0.9364021164021163,0.9498148148148149,0.027323412895202636,4,Mine
0.9400000000000001,0.9332936507936507,0.9299999999999999,0.0003972768783569336,4,Sklearn
0.9333333333333333,0.926031746031746,0.9252380952380952,0.03710050582885742,4,Mine
0.9533333333333334,0.9597222222222224,0.9457936507936509,0.00034732818603515624,4,Sklearn
0.9333333333333333,0.9442592592592591,0.9224603174603174,0.035788464546203616,4,Mine
0.9466666666666667,0.9516666666666668,0.9552380952380952,0.00045185089111328126,4,Sklearn
0.9266666666666667,0.93,0.9415476190476191,0.02252514362335205,4,Mine
0.9400000000000001,0.9441269841269841,0.9371428571428572,0.00044186115264892577,4,Sklearn
0.9266666666666667,0.9282010582010581,0.9251058201058202,0.02381279468536377,4,Mine
0.9333333333333333,0.9352777777777777,0.9417857142857142,0.00044629573822021487,4,Sklearn
0.9199999999999999,0.9235714285714284,0.9240079365079366,0.026739025115966798,4,Mine
0.9400000000000001,0.9474603174603174,0.9374603174603175,0.0004429340362548828,4,Sklearn
0.9266666666666667,0.9311640211640212,0.9266269841269843,0.023009872436523436,4,Mine
0.9533333333333334,0.9604761904761905,0.9494047619047619,0.0004508733749389648,4,Sklearn
0.9466666666666667,0.9521428571428571,0.9438492063492063,0.020776987075805664,4,Mine
0.9466666666666667,0.9573809523809522,0.9421428571428571,0.0002475738525390625,4,Sklearn
0.9333333333333333,0.9434920634920634,0.9282539682539681,0.020687294006347657,4,Mine
0.9400000000000001,0.943888888888889,0.9540476190476191,0.0003969907760620117,4,Sklearn
0.9266666666666667,0.9332539682539682,0.9418253968253969,0.029345107078552247,4,Mine
0.9533333333333334,0.949920634920635,0.9490873015873017,0.00045137405395507814,4,Sklearn
0.9400000000000001,0.9276984126984125,0.9393650793650792,0.020733189582824708,4,Mine
0.9333333333333333,0.9446031746031747,0.9304761904761906,0.0003881692886352539,4,Sklearn
0.9266666666666667,0.9335714285714285,0.9312698412698414,0.0228623628616333,4,Mine
0.9466666666666667,0.9490873015873017,0.9557539682539684,0.00039944648742675783,4,Sklearn
0.9333333333333333,0.9297222222222222,0.943531746031746,0.028267455101013184,4,Mine
0.9400000000000001,0.9319047619047618,0.9428835978835979,0.0004961490631103516,4,Sklearn
0.9333333333333333,0.9235714285714286,0.9391798941798942,0.039486241340637204,4,Mine
0.9333333333333333,0.9406349206349207,0.9241269841269842,0.0004961490631103516,4,Sklearn
0.9333333333333333,0.9398412698412699,0.9252380952380953,0.020915699005126954,4,Mine
0.9400000000000001,0.9408994708994708,0.9465848965848964,0.00044727325439453125,4,Sklearn
0.9133333333333333,0.9157142857142857,0.9288071188071187,0.021316266059875487,4,Mine
0.9400000000000001,0.9492857142857142,0.9511904761904763,0.0004460573196411133,4,Sklearn
0.9333333333333333,0.9381746031746031,0.9456349206349207,0.021422457695007325,4,Mine
0.9533333333333334,0.9536111111111112,0.9527380952380952,0.00039670467376708987,4,Sklearn
0.9400000000000001,0.9416269841269841,0.9360714285714286,0.02133331298828125,4,Mine
0.9400000000000001,0.9324074074074075,0.932037037037037,0.0003940582275390625,4,Sklearn
0.9333333333333333,0.9273280423280423,0.9322222222222221,0.02201974391937256,4,Mine
0.9333333333333333,0.9274206349206349,0.9366798941798942,0.0003050565719604492,4,Sklearn
0.9333333333333333,0.930515873015873,0.9366798941798942,0.021132707595825195,4,Mine
0.9533333333333334,0.9613888888888888,0.9609523809523809,0.00030198097229003904,5,Sklearn
0.9533333333333334,0.9618650793650794,0.9573809523809522,0.02102663516998291,5,Mine
0.9466666666666667,0.9532936507936508,0.946111111111111,0.0003472566604614258,5,Sklearn
0.9333333333333333,0.9376984126984127,0.9357936507936507,0.021032214164733887,5,Mine
0.9400000000000001,0.9460185185185186,0.921111111111111,0.00040047168731689454,5,Sklearn
0.9266666666666665,0.9390740740740741,0.9099999999999999,0.020734453201293947,5,Mine
0.9466666666666667,0.9541269841269842,0.9470899470899472,0.00035572052001953125,5,Sklearn
0.9333333333333333,0.9443121693121693,0.9337566137566137,0.02127707004547119,5,Mine
0.96,0.9632407407407408,0.9494444444444443,0.0003950834274291992,5,Sklearn
0.9333333333333333,0.9357768157768158,0.9169047619047619,0.020879793167114257,5,Mine
0.9466666666666667,0.9432010582010582,0.9520105820105819,0.0004408597946166992,5,Sklearn
0.9333333333333333,0.9265343915343915,0.9416402116402116,0.02103159427642822,5,Mine
0.9466666666666667,0.9491269841269843,0.9454761904761906,0.00045206546783447263,5,Sklearn
0.9333333333333333,0.9402380952380953,0.9323809523809524,0.021276140213012697,5,Mine
0.9400000000000001,0.9421428571428571,0.9526587301587301,0.0004518985748291016,5,Sklearn
0.9333333333333333,0.9388492063492062,0.9467857142857143,0.023409390449523927,5,Mine
0.9333333333333333,0.9451190476190476,0.9382539682539683,0.0002966165542602539,5,Sklearn
0.9200000000000002,0.9328306878306878,0.9260317460317461,0.021823954582214356,5,Mine
0.9466666666666667,0.9374603174603175,0.9463492063492064,0.0004478931427001953,5,Sklearn
0.9333333333333333,0.9241269841269842,0.9313492063492064,0.024788498878479004,5,Mine
0.9466666666666667,0.9471825396825396,0.9438492063492063,0.00044798851013183594,5,Sklearn
0.9333333333333333,0.9323412698412697,0.9244047619047618,0.021853113174438478,5,Mine
0.9466666666666667,0.9401587301587302,0.9365873015873015,0.00034797191619873047,5,Sklearn
0.9400000000000001,0.9342857142857144,0.931031746031746,0.020818018913269044,5,Mine
0.9400000000000001,0.9416666666666668,0.9305555555555556,0.0004370927810668945,5,Sklearn
0.9400000000000001,0.9411111111111111,0.9305555555555556,0.020886993408203124,5,Mine
0.9466666666666667,0.9502777777777778,0.9529365079365079,0.00045595169067382815,5,Sklearn
0.9333333333333333,0.9352777777777778,0.9429365079365079,0.023317790031433104,5,Mine
0.9400000000000001,0.9488888888888889,0.9368518518518517,0.0003955602645874023,5,Sklearn
0.9333333333333333,0.9451851851851852,0.9285185185185185,0.024125075340270995,5,Mine
0.9466666666666667,0.9563095238095238,0.9477777777777778,0.0003487586975097656,5,Sklearn
0.9400000000000001,0.9499603174603175,0.9422222222222223,0.023755717277526855,5,Mine
0.9533333333333334,0.9475000000000001,0.9553703703703704,0.00044708251953125,5,Sklearn
0.9400000000000001,0.9374603174603175,0.932037037037037,0.021920394897460938,5,Mine
0.9466666666666667,0.9517845117845118,0.9488888888888889,0.00044710636138916015,5,Sklearn
0.9400000000000001,0.9403703703703703,0.9455555555555556,0.021723365783691405,5,Mine
0.9466666666666667,0.9496825396825397,0.9346825396825397,0.0003958463668823242,5,Sklearn
0.9333333333333333,0.9325529100529101,0.9238492063492064,0.0208376407623291,5,Mine
0.9533333333333334,0.9419047619047619,0.9582936507936507,0.0004004001617431641,5,Sklearn
0.9400000000000001,0.9238492063492064,0.9424206349206349,0.02172830104827881,5,Mine
0.9533333333333334,0.9478240740740741,0.9562103174603175,0.000496816635131836,6,Sklearn
0.9466666666666667,0.9430621693121694,0.950654761904762,0.032135391235351564,6,Mine
0.9533333333333334,0.9604761904761905,0.9599074074074074,0.0004463672637939453,6,Sklearn
0.9400000000000001,0.9454761904761906,0.9476851851851851,0.043151569366455075,6,Mine
0.9266666666666667,0.9362566137566137,0.9157936507936508,0.000446319580078125,6,Sklearn
0.9333333333333333,0.9412169312169313,0.9304761904761906,0.04354848861694336,6,Mine
0.9333333333333333,0.9315873015873015,0.9376984126984128,0.0004383087158203125,6,Sklearn
0.9266666666666667,0.9249206349206348,0.933531746031746,0.03475441932678223,6,Mine
0.96,0.9687169312169314,0.9502777777777778,0.0003485918045043945,6,Sklearn
0.9400000000000001,0.9479232804232804,0.9336111111111112,0.02182724475860596,6,Mine
0.9400000000000001,0.9499603174603175,0.9363492063492064,0.0004959344863891601,6,Sklearn
0.9333333333333333,0.9416269841269841,0.9296825396825398,0.03883607387542724,6,Mine
0.9466666666666667,0.9522222222222222,0.9452777777777778,0.00039665699005126954,6,Sklearn
0.9333333333333333,0.9366269841269841,0.9313888888888888,0.0367091178894043,6,Mine
0.9533333333333334,0.9642857142857142,0.9623809523809523,0.00043878555297851565,6,Sklearn
0.9400000000000001,0.9520634920634921,0.9501587301587302,0.02307770252227783,6,Mine
0.9533333333333334,0.9505555555555556,0.9591666666666667,0.0004956007003784179,6,Sklearn
0.9466666666666667,0.943888888888889,0.9550000000000001,0.02088017463684082,6,Mine
0.9533333333333334,0.9599603174603175,0.9629761904761904,0.0003515005111694336,6,Sklearn
0.9333333333333333,0.9432936507936509,0.9443253968253968,0.021475577354431154,6,Mine
0.9666666666666668,0.9700000000000001,0.968888888888889,0.00044519901275634765,6,Sklearn
0.9400000000000001,0.945,0.9443650793650793,0.021137022972106935,6,Mine
0.9400000000000001,0.9457936507936507,0.9455555555555556,0.00034732818603515624,6,Sklearn
0.9266666666666667,0.9376984126984127,0.9344444444444445,0.02381155490875244,6,Mine
0.9333333333333332,0.9371031746031747,0.9316666666666666,0.0004894733428955078,6,Sklearn
0.9199999999999999,0.9196428571428571,0.9177777777777777,0.021376895904541015,6,Mine
0.96,0.9583333333333334,0.9625,0.0003468036651611328,6,Sklearn
0.9533333333333334,0.9477777777777778,0.9547222222222222,0.021222138404846193,6,Mine
0.9533333333333334,0.9607936507936508,0.9565873015873017,0.00044715404510498047,6,Sklearn
0.9466666666666667,0.9552380952380952,0.949920634920635,0.020921611785888673,6,Mine
0.9333333333333333,0.932420634920635,0.9344444444444445,0.00038597583770751955,6,Sklearn
0.9200000000000002,0.9146428571428572,0.9136111111111112,0.02113451957702637,6,Mine
0.9533333333333334,0.9427777777777777,0.9576190476190476,0.0003920078277587891,6,Sklearn
0.9400000000000001,0.9316666666666666,0.9486904761904761,0.02330596446990967,6,Mine
0.9400000000000001,0.9324603174603174,0.930436507936508,0.00044438838958740237,6,Sklearn
0.9333333333333333,0.9241269841269842,0.9221031746031747,0.022123241424560548,6,Mine
0.9533333333333334,0.9522222222222222,0.9576455026455026,0.0004473447799682617,6,Sklearn
0.9400000000000001,0.9374603174603175,0.9382010582010583,0.022826147079467774,6,Mine
0.9533333333333334,0.9507936507936507,0.9582142857142857,0.0003484487533569336,6,Sklearn
0.9333333333333333,0.9283333333333333,0.9415476190476191,0.023005366325378418,6,Mine
