Accuracy,Precision,Recall,Time,Depth,Algorithm
0.54,0.4325301550301551,0.6666666666666667,0.01473078727722168,1,Mine
0.5933333333333332,0.45960280460280456,0.6666666666666667,0.000397038459777832,1,Sklearn
0.5933333333333332,0.45960280460280456,0.6666666666666667,0.014830374717712402,1,Mine
0.9333333333333333,0.936904761904762,0.9382539682539683,0.0004961729049682617,2,Sklearn
0.9333333333333333,0.936904761904762,0.9382539682539683,0.01825244426727295,2,Mine
0.9266666666666667,0.9200661375661376,0.9207407407407407,0.0003978729248046875,2,Sklearn
0.9266666666666667,0.9200661375661376,0.9207407407407407,0.01790590286254883,2,Mine
0.9466666666666667,0.9455555555555556,0.9480555555555557,0.0004464626312255859,2,Sklearn
0.9466666666666667,0.9455555555555556,0.9480555555555557,0.017706799507141113,2,Mine
0.9466666666666667,0.956957671957672,0.9526455026455027,0.00044641494750976565,2,Sklearn
0.9466666666666667,0.9531481481481482,0.9526455026455027,0.01765711307525635,2,Mine
0.9533333333333334,0.9498677248677249,0.9536111111111112,0.0003472805023193359,2,Sklearn
0.9533333333333334,0.9498677248677249,0.9536111111111112,0.0178555965423584,2,Mine
0.9266666666666667,0.9299206349206349,0.9330158730158731,0.00044655799865722656,2,Sklearn
0.9266666666666667,0.9299206349206349,0.9330158730158731,0.017607569694519043,2,Mine
0.9400000000000001,0.9505555555555555,0.9531349206349207,0.0003472566604614258,2,Sklearn
0.9400000000000001,0.9505555555555555,0.9531349206349207,0.017656993865966798,2,Mine
0.9466666666666667,0.9569047619047619,0.9507936507936507,0.00039696693420410156,2,Sklearn
0.9466666666666667,0.9569047619047619,0.9507936507936507,0.01845076084136963,2,Mine
0.9266666666666667,0.9401058201058202,0.9299206349206349,0.0004464864730834961,2,Sklearn
0.9266666666666667,0.9401058201058202,0.9299206349206349,0.017607665061950682,2,Mine
0.9266666666666667,0.9279365079365081,0.925436507936508,0.00044651031494140624,2,Sklearn
0.9266666666666667,0.9279365079365081,0.925436507936508,0.01760742664337158,2,Mine
0.9400000000000001,0.9495238095238095,0.9494973544973545,0.00039694309234619143,2,Sklearn
0.9400000000000001,0.9495238095238095,0.9494973544973545,0.01765718460083008,2,Mine
0.9400000000000001,0.930515873015873,0.9432407407407408,0.0003962516784667969,2,Sklearn
0.9400000000000001,0.930515873015873,0.9432407407407408,0.018033814430236817,2,Mine
0.9400000000000001,0.9440740740740742,0.9352777777777778,0.0003036975860595703,2,Sklearn
0.9400000000000001,0.9440740740740742,0.9352777777777778,0.017603540420532228,2,Mine
0.9533333333333334,0.9533862433862434,0.956031746031746,0.0003475666046142578,2,Sklearn
0.9533333333333334,0.9533862433862434,0.956031746031746,0.01795616149902344,2,Mine
0.9533333333333334,0.955515873015873,0.9538492063492063,0.0003967761993408203,2,Sklearn
0.9533333333333334,0.955515873015873,0.9538492063492063,0.018002247810363768,2,Mine
0.9400000000000001,0.9482539682539682,0.9438888888888888,0.0002976894378662109,2,Sklearn
0.9400000000000001,0.9482539682539682,0.9438888888888888,0.017672395706176756,2,Mine
0.9466666666666667,0.9480158730158731,0.946111111111111,0.0003968954086303711,2,Sklearn
0.9466666666666667,0.9480158730158731,0.946111111111111,0.017905187606811524,2,Mine
0.9466666666666667,0.9512698412698413,0.9466269841269842,0.0004465818405151367,2,Sklearn
0.9533333333333334,0.9552380952380952,0.9532936507936508,0.018202495574951173,2,Mine
0.9400000000000001,0.9426587301587303,0.9322222222222221,0.000496077537536621,2,Sklearn
0.9400000000000001,0.9426587301587303,0.9322222222222221,0.017855501174926756,2,Mine
0.9400000000000001,0.9313095238095238,0.9431481481481482,0.00039691925048828124,2,Sklearn
0.9400000000000001,0.9313095238095238,0.9431481481481482,0.0178555965423584,2,Mine
0.9400000000000001,0.9467592592592593,0.9477777777777778,0.00039691925048828124,3,Sklearn
0.9400000000000001,0.9467592592592593,0.9477777777777778,0.021079468727111816,3,Mine
0.9466666666666667,0.9435714285714287,0.9604761904761905,0.00044655799865722656,3,Sklearn
0.9466666666666667,0.9435714285714287,0.9604761904761905,0.020980405807495116,3,Mine
0.96,0.963015873015873,0.9638888888888889,0.0003968477249145508,3,Sklearn
0.96,0.963015873015873,0.9638888888888889,0.020881080627441408,3,Mine
0.9533333333333334,0.9560714285714285,0.9590873015873015,0.0004464387893676758,3,Sklearn
0.9533333333333334,0.9560714285714285,0.9590873015873015,0.023560500144958495,3,Mine
0.9266666666666667,0.9098412698412698,0.9119444444444446,0.0005961418151855469,3,Sklearn
0.9200000000000002,0.8992857142857144,0.9008333333333335,0.02569448947906494,3,Mine
0.9466666666666667,0.9475252525252525,0.9504761904761905,0.00045261383056640627,3,Sklearn
0.9466666666666667,0.9475252525252525,0.9504761904761905,0.021525478363037108,3,Mine
0.9466666666666667,0.9522222222222222,0.9505555555555556,0.00039794445037841795,3,Sklearn
0.9466666666666667,0.9522222222222222,0.9505555555555556,0.021277236938476562,3,Mine
0.9466666666666667,0.9543253968253967,0.9494444444444445,0.00045142173767089846,3,Sklearn
0.9533333333333334,0.9609920634920635,0.9561111111111111,0.02122664451599121,3,Mine
0.9333333333333333,0.9366666666666668,0.9325925925925926,0.0004448652267456055,3,Sklearn
0.9466666666666667,0.9516666666666665,0.9475925925925927,0.021037793159484862,3,Mine
0.9266666666666667,0.9346825396825398,0.9274603174603175,0.0004467487335205078,3,Sklearn
0.9266666666666667,0.9346825396825398,0.9274603174603175,0.02136540412902832,3,Mine
0.9533333333333334,0.9549603174603176,0.9630663780663781,0.0004908323287963867,3,Sklearn
0.9533333333333334,0.9549603174603176,0.9630663780663781,0.021171760559082032,3,Mine
0.9333333333333333,0.931904761904762,0.9419576719576719,0.00040283203125,3,Sklearn
0.9333333333333333,0.931904761904762,0.9419576719576719,0.02137928009033203,3,Mine
0.9466666666666667,0.9538492063492063,0.9472222222222222,0.00034265518188476564,3,Sklearn
0.9466666666666667,0.9538492063492063,0.9472222222222222,0.02114255428314209,3,Mine
0.9266666666666667,0.8694444444444445,0.897420634920635,0.0004402875900268555,3,Sklearn
0.9266666666666667,0.8694444444444445,0.897420634920635,0.02113072872161865,3,Mine
0.9466666666666667,0.9512169312169313,0.943888888888889,0.00038800239562988283,3,Sklearn
0.9466666666666667,0.9512169312169313,0.943888888888889,0.023099732398986817,3,Mine
0.9466666666666667,0.9595238095238094,0.9544444444444444,0.00034580230712890627,3,Sklearn
0.9466666666666667,0.9595238095238094,0.9544444444444444,0.02141857147216797,3,Mine
0.9333333333333333,0.9351984126984128,0.9326984126984128,0.00044629573822021487,3,Sklearn
0.9333333333333333,0.9351984126984128,0.9326984126984128,0.021181416511535645,3,Mine
0.9466666666666667,0.9585714285714285,0.9333333333333333,0.00044634342193603513,3,Sklearn
0.9466666666666667,0.9585714285714285,0.9333333333333333,0.02093081474304199,3,Mine
0.9533333333333334,0.9572751322751323,0.9582539682539682,0.0003472805023193359,3,Sklearn
0.9533333333333334,0.9572751322751323,0.9582539682539682,0.02093081474304199,3,Mine
0.9466666666666667,0.9504232804232803,0.949126984126984,0.0003947019577026367,3,Sklearn
0.9466666666666667,0.9504232804232803,0.949126984126984,0.02113032341003418,3,Mine
0.9466666666666667,0.954325396825397,0.9505158730158729,0.0003472805023193359,4,Sklearn
0.9466666666666667,0.954325396825397,0.9505158730158729,0.022270011901855468,4,Mine
0.9533333333333334,0.9485714285714286,0.9603835978835977,0.0003968954086303711,4,Sklearn
0.9533333333333334,0.9485714285714286,0.9603835978835977,0.022418856620788574,4,Mine
0.9533333333333334,0.9582142857142857,0.9531746031746031,0.0004960060119628906,4,Sklearn
0.9533333333333334,0.9536111111111112,0.9496031746031747,0.02306363582611084,4,Mine
0.9400000000000001,0.9460714285714287,0.9378968253968255,0.0004464864730834961,4,Sklearn
0.9400000000000001,0.9460714285714287,0.9378968253968255,0.02236928939819336,4,Mine
0.9466666666666667,0.9291269841269841,0.9526984126984127,0.00029764175415039065,4,Sklearn
0.9533333333333334,0.9393650793650794,0.9582539682539682,0.022617149353027343,4,Mine
0.9400000000000001,0.9372222222222224,0.9449206349206349,0.0004475116729736328,4,Sklearn
0.9533333333333335,0.9533333333333335,0.9571428571428571,0.022820425033569337,4,Mine
0.9466666666666667,0.9441269841269841,0.9463095238095238,0.0003481864929199219,4,Sklearn
0.9533333333333334,0.9507936507936507,0.9529761904761905,0.023559761047363282,4,Mine
0.9333333333333333,0.9274603174603175,0.9347354497354499,0.0005023002624511719,4,Sklearn
0.9400000000000001,0.9357936507936507,0.9458465608465609,0.023407554626464842,4,Mine
0.9400000000000001,0.9301587301587302,0.9493121693121693,0.0004523038864135742,4,Sklearn
0.9533333333333334,0.9388888888888889,0.9615343915343916,0.023810839653015135,4,Mine
0.9466666666666667,0.954404761904762,0.9432539682539682,0.0004956007003784179,4,Sklearn
0.9466666666666667,0.954404761904762,0.9432539682539682,0.023709368705749512,4,Mine
0.9533333333333334,0.9574206349206349,0.9502380952380951,0.00043878555297851565,4,Sklearn
0.96,0.9621825396825396,0.9569047619047618,0.024808406829833984,4,Mine
0.9400000000000001,0.9491666666666667,0.9437698412698413,0.0003983020782470703,4,Sklearn
0.9533333333333334,0.9580555555555555,0.9596428571428571,0.023653507232666016,4,Mine
0.9400000000000001,0.9399206349206348,0.9383333333333332,0.0003995180130004883,4,Sklearn
0.9400000000000001,0.9399206349206348,0.9383333333333332,0.023355388641357423,4,Mine
0.9400000000000001,0.9458333333333332,0.9411111111111111,0.00044622421264648435,4,Sklearn
0.9533333333333334,0.9574999999999999,0.9533333333333334,0.023456835746765138,4,Mine
0.9466666666666667,0.9532539682539681,0.9452380952380952,0.0003984689712524414,4,Sklearn
0.96,0.9688492063492063,0.9566666666666667,0.023556995391845702,4,Mine
0.9466666666666667,0.9521428571428571,0.9452380952380952,0.0004977226257324219,4,Sklearn
0.9400000000000001,0.9476984126984126,0.9369047619047619,0.023604178428649904,4,Mine
0.9333333333333333,0.9266666666666665,0.9460185185185186,0.0003951549530029297,4,Sklearn
0.9466666666666667,0.9449074074074074,0.9538888888888888,0.023807573318481445,4,Mine
0.9533333333333334,0.947857142857143,0.9577777777777777,0.0004417896270751953,4,Sklearn
0.9533333333333334,0.947857142857143,0.9577777777777777,0.02380945682525635,4,Mine
0.96,0.9641269841269843,0.9594444444444445,0.0005368709564208985,4,Sklearn
0.96,0.9596825396825398,0.9550000000000001,0.024935698509216307,4,Mine
0.9466666666666667,0.946904761904762,0.9496825396825397,0.000496816635131836,4,Sklearn
0.9466666666666667,0.946904761904762,0.9496825396825397,0.024003028869628906,4,Mine
0.9466666666666667,0.9452777777777779,0.9475000000000001,0.0004478931427001953,5,Sklearn
0.9533333333333334,0.9575000000000001,0.9541666666666668,0.023857879638671874,5,Mine
0.9333333333333333,0.9403703703703703,0.9416269841269841,0.0004971742630004883,5,Sklearn
0.9466666666666667,0.9510714285714286,0.9552380952380952,0.02410447597503662,5,Mine
0.9466666666666667,0.9410317460317461,0.9405555555555555,0.0004961013793945313,5,Sklearn
0.9400000000000001,0.9326984126984128,0.9322222222222223,0.023808741569519044,5,Mine
0.9266666666666667,0.9318650793650793,0.9290476190476189,0.0005364656448364258,5,Sklearn
0.9400000000000001,0.9446428571428571,0.9404761904761905,0.023767304420471192,5,Mine
0.9400000000000001,0.9421428571428571,0.9383333333333335,0.0004916906356811524,5,Sklearn
0.9400000000000001,0.9421428571428571,0.9383333333333335,0.023656368255615234,5,Mine
0.9533333333333334,0.9569444444444445,0.9546681096681097,0.000591731071472168,5,Sklearn
0.96,0.9621825396825396,0.9594300144300144,0.02535524368286133,5,Mine
0.9400000000000001,0.9413492063492065,0.938015873015873,0.0004935264587402344,5,Sklearn
0.96,0.9646825396825397,0.9596825396825397,0.02415575981140137,5,Mine
0.9533333333333334,0.9548412698412699,0.96,0.0004967927932739257,5,Sklearn
0.9533333333333334,0.9520634920634921,0.96,0.024154925346374513,5,Mine
0.9400000000000001,0.9446428571428571,0.9387698412698413,0.0003491640090942383,5,Sklearn
0.96,0.9671428571428571,0.956031746031746,0.024051737785339356,5,Mine
0.9400000000000001,0.9526587301587301,0.9472222222222223,0.0004982233047485351,5,Sklearn
0.9466666666666667,0.9598809523809523,0.9555555555555555,0.02401273250579834,5,Mine
0.9400000000000001,0.9483333333333335,0.9385714285714284,0.0004970550537109375,5,Sklearn
0.9533333333333334,0.9566666666666667,0.9580158730158729,0.024056243896484374,5,Mine
0.9466666666666667,0.9466666666666667,0.9524074074074074,0.0004953622817993164,5,Sklearn
0.9533333333333335,0.9550000000000001,0.9607407407407408,0.02420990467071533,5,Mine
0.9466666666666667,0.9477777777777778,0.9566666666666667,0.0003418684005737305,5,Sklearn
0.9533333333333334,0.9533333333333334,0.96,0.024248671531677247,5,Mine
0.9533333333333334,0.9516666666666668,0.9612698412698413,0.0005337715148925782,5,Sklearn
0.9533333333333334,0.9516666666666668,0.9612698412698413,0.025927019119262696,5,Mine
0.9466666666666667,0.9477777777777778,0.9576190476190476,0.000446319580078125,5,Sklearn
0.9533333333333334,0.9522222222222222,0.9623809523809523,0.024449849128723146,5,Mine
0.9400000000000001,0.9465079365079363,0.9461640211640212,0.00039522647857666017,5,Sklearn
0.9400000000000001,0.9465079365079363,0.9461640211640212,0.024065232276916503,5,Mine
0.9400000000000001,0.9465873015873016,0.949047619047619,0.0004994869232177734,5,Sklearn
0.9533333333333334,0.9588888888888889,0.9612698412698413,0.024349021911621093,5,Mine
0.9533333333333335,0.9603174603174605,0.9566666666666667,0.00040137767791748047,5,Sklearn
0.9466666666666669,0.9565476190476192,0.9488888888888889,0.023339605331420897,5,Mine
0.9533333333333334,0.9566269841269841,0.9511111111111111,0.0005430221557617187,5,Sklearn
0.9533333333333334,0.9566269841269841,0.9511111111111111,0.024844956398010255,5,Mine
0.9466666666666667,0.9455555555555556,0.9491666666666667,0.0004976034164428711,5,Sklearn
0.96,0.963015873015873,0.9658333333333333,0.024452686309814453,5,Mine
0.96,0.963080808080808,0.9591269841269842,0.0004883766174316406,6,Sklearn
0.96,0.9641125541125539,0.959920634920635,0.025598955154418946,6,Mine
0.9533333333333334,0.9582936507936507,0.9557407407407407,0.0004528045654296875,6,Sklearn
0.9666666666666666,0.9707142857142858,0.9701851851851853,0.024305105209350586,6,Mine
0.9400000000000001,0.9362698412698413,0.9452380952380952,0.0004998445510864258,6,Sklearn
0.9600000000000002,0.9588095238095239,0.9638888888888889,0.024304509162902832,6,Mine
0.9466666666666667,0.9514021164021165,0.9318121693121695,0.0004072666168212891,6,Sklearn
0.9533333333333334,0.9597354497354498,0.9359788359788361,0.024350595474243165,6,Mine
0.9533333333333334,0.9508333333333333,0.9475,0.00039794445037841795,6,Sklearn
0.9533333333333334,0.9508333333333333,0.9475,0.023859095573425294,6,Mine
0.9466666666666667,0.9452380952380952,0.947089947089947,0.0003989458084106445,6,Sklearn
0.96,0.9552380952380952,0.9679232804232806,0.02440476417541504,6,Mine
0.9533333333333334,0.9513492063492063,0.9524603174603176,0.0006451845169067383,6,Sklearn
0.96,0.9580158730158731,0.9607936507936508,0.046376371383666994,6,Mine
0.9466666666666667,0.9534523809523809,0.9430158730158731,0.0007917404174804688,6,Sklearn
0.96,0.9637698412698412,0.9541269841269842,0.05000081062316895,6,Mine
0.9400000000000001,0.9508333333333333,0.9558333333333333,0.0008978366851806641,6,Sklearn
0.9533333333333334,0.9598809523809525,0.9653571428571428,0.050144410133361815,6,Mine
0.9466666666666667,0.9210714285714285,0.9166269841269841,0.0009434223175048828,6,Sklearn
0.9533333333333335,0.9258333333333333,0.9249603174603175,0.049557161331176755,6,Mine
0.9466666666666667,0.945515873015873,0.9288492063492063,0.000499725341796875,6,Sklearn
0.96,0.960793650793651,0.9441269841269841,0.02575109004974365,6,Mine
0.9333333333333333,0.9333333333333333,0.9488359788359789,0.0003963947296142578,6,Sklearn
0.9466666666666667,0.9501984126984129,0.9610582010582011,0.023755264282226563,6,Mine
0.9333333333333333,0.9457936507936507,0.9412698412698413,0.0005002737045288086,6,Sklearn
0.9533333333333334,0.9627777777777778,0.9601587301587301,0.02355680465698242,6,Mine
0.9400000000000002,0.929920634920635,0.9447222222222222,0.00044524669647216797,6,Sklearn
0.9533333333333335,0.9443121693121694,0.9530555555555555,0.02370612621307373,6,Mine
0.9133333333333334,0.9278571428571428,0.9229365079365079,0.0004523754119873047,6,Sklearn
0.9333333333333333,0.9424603174603174,0.9434920634920635,0.023517704010009764,6,Mine
0.9466666666666667,0.9471825396825396,0.9463888888888888,0.00039606094360351564,6,Sklearn
0.96,0.9596825396825397,0.9613888888888888,0.023656678199768067,6,Mine
0.9466666666666667,0.9541269841269842,0.9551190476190475,0.00045359134674072266,6,Sklearn
0.9666666666666668,0.9707936507936509,0.9729761904761904,0.023805665969848632,6,Mine
0.9466666666666667,0.9463888888888888,0.9471825396825396,0.00040590763092041016,6,Sklearn
0.9600000000000002,0.9638492063492065,0.9638492063492062,0.02354557514190674,6,Mine
0.9600000000000002,0.9636111111111111,0.9632539682539683,0.0005596637725830078,6,Sklearn
0.9600000000000002,0.9636111111111111,0.9632539682539683,0.02523677349090576,6,Mine
0.9400000000000001,0.9396825396825397,0.9427380952380953,0.00039680004119873046,6,Sklearn
0.9533333333333334,0.9535714285714286,0.9541666666666666,0.023665571212768556,6,Mine
